taxonKey	canonicalName	kingdom	class	year_2023_em_status_occupancy_natura2000_Flanders	year_2023_em_status_occs_natura2000_Flanders	year_2022_em_status_occupancy_natura2000_Flanders	year_2022_em_status_occs_natura2000_Flanders	year_2021_em_status_occupancy_natura2000_Flanders	year_2021_em_status_occs_natura2000_Flanders	mean_growth	kingdomKey	classKey
2266561	Nemopsis bachei	Animalia	Hydrozoa	1	1	1	1	1	1		1	205
2287073	Dreissena bugensis	Animalia	Bivalvia	1	1	1	1	1	1		1	137
2475648	Dacelo novaeguineae	Animalia	Aves	1	1	1	1	1	1		1	212
2479311	Platycercus elegans	Animalia	Aves	1	1	1	1	1	1		1	212
2479925	Alisterus scapularis	Animalia	Aves	1	1	1	1	1	1		1	212
2480542	Buteo jamaicensis	Animalia	Aves	1	1	1	1	1	1		1	212
2480772	Plegadis ridgwayi	Animalia	Aves	1	1	1	1	1	1		1	212
2495840	Chalcophaps indica	Animalia	Aves	1	1	1	1	1	1		1	212
2498156	Anas undulata	Animalia	Aves	1	1	1	1	1	1		1	212
2498396	Dendrocygna viduata	Animalia	Aves	1	1	1	1	1	1		1	212
2650479	Phlebodium aureum	Plantae	Polypodiopsida	1	1	1	1	1	1		6	7228684
2651098	Polystichum acrostichoides	Plantae	Polypodiopsida	1	1	1	1	1	1		6	7228684
2685663	Abies homolepis	Plantae	Pinopsida	1	1	1	1	1	1		6	194
2700768	Luzula nivea	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2701612	Juncus ensifolius	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2718377	Bolboschoenus planiculmis	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2720171	Scirpus cyperinus	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2722380	Carex crawfordii	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2726539	Carex scoparia	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2747939	Crocosmia crocosmiiflora	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2752849	Erythronium dens-canis	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2769493	Maianthemum stellatum	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2855705	Allium lusitanicum	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2856681	Allium sativum	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2857449	Allium ramosum	Plantae	Liliopsida	1	1	1	1	1	1		6	196
2879520	Quercus conferta	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2882443	Cabomba caroliniana	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2882841	Vaccinium macrocarpon	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2888564	Lamprocapnos spectabilis	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2888636	Symphoricarpos orbiculatus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2888806	Scabiosa ochroleuca	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2888978	Rumex pulcher	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2890739	Geranium versicolor	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2890972	Geranium wallichianum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2925303	Lantana camara	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2925351	Clerodendrum bungei	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2925366	Clerodendrum trichotomum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2926572	Physostegia virginiana	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2928859	Petunia atkinsiana	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2930222	Solanum americanum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2964167	Lupinus albus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2971024	Melilotus officinalis (L.) Pallas	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2985995	Hydrangea paniculata	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2994229	Rubus nutkanus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3026024	Cotoneaster ascendens	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3026049	Cotoneaster dammeri	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3026622	Spiraea vanhouttei	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3032611	Darmera peltata	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3039272	Elaeagnus multiflora	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3083488	Paeonia officinalis	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3115828	Filago congesta	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3128888	Centaurea solstitialis	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3138192	Eutrochium purpureum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3151434	Symphyotrichum dumosum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3164340	Platycodon grandiflorus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3169713	Trachelospermum jasminoides	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3189883	Acer rubrum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3667238	Oenothera paradoxa	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3678256	Cuscuta lupuliformis	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3741446	Erinus alpinus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3853033	Neillia incisa	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
3902360	Mentha cervina	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
4005004	Lysimachia fortunei	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
4034001	Persicaria nepalensis	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
4201688	Phedimus kamtschaticus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
4205640	Juglans mandshurica	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
4270675	Echinochloa muricata muricata	Plantae	Liliopsida	1	1	1	1	1	1		6	196
4362883	Cerithium vulgatum	Animalia	Gastropoda	1	1	1	1	1	1		1	225
4363583	Rapana venosa	Animalia	Gastropoda	1	1	1	1	1	1		1	225
4487598	Closterotomus trivialis	Animalia	Insecta	1	1	1	1	1	1		1	216
4938160	Berberis gagnepainii	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
4990176	Rhyzobius forestieri	Animalia	Insecta	1	1	1	1	1	1		1	216
5152721	Tuponia mixticolor	Animalia	Insecta	1	1	1	1	1	1		1	216
5178057	Caprella mutica	Animalia	Malacostraca	1	1	1	1	1	1		1	229
5220435	Pelodiscus sinensis	Animalia	Testudines	1	1	1	1	1	1		1	11418114
5228080	Callipepla californica	Animalia	Aves	1	1	1	1	1	1		1	212
5289739	Cenchrus echinatus	Plantae	Liliopsida	1	1	1	1	1	1		6	196
5297966	Iris xiphium	Plantae	Liliopsida	1	1	1	1	1	1		6	196
5331238	Viola sororia	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5334194	Macleaya cordata	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5334315	Polygonum arenarium	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5341407	Monarda didyma	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5358774	Trifolium nigrescens	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5361977	Sedum mexicanum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5362046	Sedum spathulifolium	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5371605	Tolmiea menziesii	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5371610	Tiarella cordifolia	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5373475	Crambe hispanica	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5373483	Crambe hispanica abyssinica	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5377395	Matthiola longipetala	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5391928	Bidens triplinervia	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5401007	Leucanthemum superbum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5403605	Crepis sancta	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5414932	Chelone obliqua	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5415453	Acanthus spinosus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5528747	Paronychia argentea	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
5563116	Nemesia caerulea	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
6100941	Sturnia pagodarum	Animalia	Aves	1	1	1	1	1	1		1	212
6369140	Prunus domestica domestica	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7262958	Acer monspessulanum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7267630	Dianthus giganteus	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7277286	Thalictrum speciosissimum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7278040	Thalictrum delavayi	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7309012	Callicarpa bodinieri	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7341745	Spinus magellanicus	Animalia	Aves	1	1	1	1	1	1		1	212
7427542	Aleurotuba jelinekii	Animalia	Insecta	1	1	1	1	1	1		1	216
7475424	Scabiosa lucida	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7636833	Syringa josikaea	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
7699567	Hymenoscyphus pseudoalbidus	Fungi	Leotiomycetes	1	1	1	1	1	1		5	179
7848321	Linaria triornithophora	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
8049400	Parentucellia latifolia	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
8052025	Dicyphus escalerae	Animalia	Insecta	1	1	1	1	1	1		1	216
8062758	Monochamus galloprovincialis	Animalia	Insecta	1	1	1	1	1	1		1	216
8421432	Cornus sanguinea hungarica	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
9018536	Koenigia campanulata	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
9288935	Spatula rhynchotis	Animalia	Aves	1	1	1	1	1	1		1	212
9606290	Meleagris gallopavo	Animalia	Aves	1	1	1	1	1	1		1	212
9685907	Falco sparverius	Animalia	Aves	1	1	1	1	1	1		1	212
9791464	Colinus virginianus	Animalia	Aves	1	1	1	1	1	1		1	212
11794300	Xanthium orientale saccharatum	Plantae	Magnoliopsida	1	1	1	1	1	1		6	220
2874706	Tamarix parviflora	Plantae	Magnoliopsida	1	0	3	0	2	0	0.6548557225126836	6	220
2865565	Lagarosiphon major	Plantae	Liliopsida	1	0	3	0	2	0	0.30485794764991125	6	196
9305555	Spatula versicolor	Animalia	Aves	1	0	3	0	1	0	0.4307997852183949	1	212
8599762	Aproceros leucopoda	Animalia	Insecta	1	0	3	0	1	0	0.23695620449385565	1	216
4933624	Inula racemosa	Plantae	Magnoliopsida	1	0	2	0	3	0	0.8306772845984375	6	220
5229055	Psittacula eupatria	Animalia	Aves	1	0	2	0	3	0	0.6942844601443701	1	212
9508460	Mareca sibilatrix	Animalia	Aves	1	0	2	0	2	0	0.8717229437493121	1	212
7501634	Rosa multiflora Murray	Plantae	Magnoliopsida	1	0	2	0	2	0	0.8195983248735467	6	220
7671397	Phuopsis stylosa	Plantae	Magnoliopsida	1	0	2	0	2	0	0.8160384125363639	6	220
2703712	Bromus carinatus	Plantae	Liliopsida	1	0	2	0	2	0	0.7701703330223408	6	196
5414239	Ilex crenata	Plantae	Magnoliopsida	1	0	2	0	2	0	0.6925310878541708	6	220
2426661	Pelophylax ridibundus	Animalia	Amphibia	1	0	2	0	2	0	0.6726986614363629	1	131
8362005	Sasa palmata	Plantae	Liliopsida	1	0	2	0	2	0	0.5513538477339284	6	196
9496048	Spatula hottentota	Animalia	Aves	1	0	2	0	2	0	0.42196738130082456	1	212
5851603	Leuciscus aspius	Animalia		1	0	2	0	1	0	0.7146605131787206	1	
5567694	Bergenia crassifolia	Plantae	Magnoliopsida	1	0	2	0	1	0	0.6834122017788276	6	220
2870583	Pistia stratiotes	Plantae	Liliopsida	1	0	2	0	1	0	0.49472329809003435	6	196
2494097	Euplectes afer	Animalia	Aves	1	0	2	0	1	0	0.18074800178357278	1	212
3146683	Erigeron sumatrensis	Plantae	Magnoliopsida	1	0	1	2	1	2	1.000174045411663	6	220
7062200	Trachemys scripta scripta	Animalia	Testudines	1	0	1	0	3	0	0.4259718685368086	1	11418114
6369819	Sambucus canadensis	Plantae	Magnoliopsida	1	0	1	0	2	0	0.4054010909207149	6	220
5362054	Crassula helmsii	Plantae	Magnoliopsida	1	0	1	0	1	2	0.9750776442525335	6	220
3025617	Cotoneaster horizontalis	Plantae	Magnoliopsida	1	0	1	0	1	0	0.9617178742580618	6	220
2683866	Chamaecyparis lawsoniana	Plantae	Pinopsida	1	0	1	0	1	0	0.9296932142275569	6	194
2888625	Viburnum rhytidophyllum	Plantae	Magnoliopsida	1	0	1	0	1	0	0.9291969642169827	6	220
3147018	Erigeron floribundus	Plantae	Magnoliopsida	1	0	1	0	1	0	0.9276991552131888	6	220
3040185	Populus canescens	Plantae	Magnoliopsida	1	0	1	0	1	0	0.9171136521496567	6	220
2882482	Calluna vulgaris	Plantae	Magnoliopsida	1	0	1	0	1	0	0.9123655286468036	6	220
5598915	Lonicera pileata	Plantae	Magnoliopsida	1	0	1	0	1	0	0.9018872988027207	6	220
2766030	Pontederia cordata	Plantae	Liliopsida	1	0	1	0	1	0	0.8721268727643166	6	196
7224157	Pastinaca sativa sativa	Plantae	Magnoliopsida	1	0	1	0	1	0	0.8590886553733099	6	220
8909595	Faxonius limosus	Animalia	Malacostraca	1	0	1	0	1	0	0.8549446454233828	1	229
2480764	Threskiornis aethiopicus	Animalia	Aves	1	0	1	0	1	0	0.8471405087956346	1	212
3026092	Cotoneaster hjelmqvistii	Plantae	Magnoliopsida	1	0	1	0	1	0	0.8380214429662176	6	220
3025896	Cotoneaster dielsianus	Plantae	Magnoliopsida	1	0	1	0	1	0	0.8074424738616031	6	220
5232428	Chloephaga picta	Animalia	Aves	1	0	1	0	1	0	0.783502973146981	1	212
3663237	Cornus sanguinea australis	Plantae	Magnoliopsida	1	0	1	0	1	0	0.770210199626712	6	220
2498305	Oxyura jamaicensis	Animalia	Aves	1	0	1	0	1	0	0.7613306569135719	1	212
4315705	Dikerogammarus villosus	Animalia	Malacostraca	1	0	1	0	1	0	0.7563289997194365	1	229
3028528	Alchemilla mollis	Plantae	Magnoliopsida	1	0	1	0	1	0	0.7483993219225789	6	220
2965354	Medicago falcata	Plantae	Magnoliopsida	1	0	1	0	1	0	0.7384667548412615	6	220
2882849	Vaccinium corymbosum	Plantae	Magnoliopsida	1	0	1	0	1	0	0.7157720436349149	6	220
2498167	Anser caerulescens	Animalia	Aves	1	0	1	0	1	0	0.643233255717771	1	212
3171888	Lindernia dubia	Plantae	Magnoliopsida	1	0	1	0	1	0	0.6306689014934573	6	220
4352332	Phoenicopterus roseus	Animalia	Aves	1	0	1	0	1	0	0.5087025080817404	1	212
2775530	Yucca flaccida	Plantae	Liliopsida	1	0	1	0	1	0	0.5020818059220893	6	196
4488821	Deraeocoris flavilinea	Animalia	Insecta	1	0	1	0	1	0	0.35283670637322984	1	216
5355395	Spartium junceum	Plantae	Magnoliopsida	1	0	1	0	1	0	0.2895820300111062	6	220
2481110	Phoenicopterus chilensis	Animalia	Aves	1	0	1	0	1	0	0.2589584335082842	1	212
1652150	Aedes koreicus	Animalia	Insecta	1	0	1	0	1	0	0.0039743036831401185	1	216
4285968	Ponticola kessleri	Animalia		1	0	1	0	1	0	0.0020082045530004722	1	
5369784	Geum macrophyllum	Plantae	Magnoliopsida	0	3	0	3	0	3	1.4253996715010977	6	220
3084022	Phytolacca acinosa	Plantae	Magnoliopsida	0	3	0	3	0	3	1.3548654444315624	6	220
1047536	Leptinotarsa decemlineata	Animalia	Insecta	0	3	0	3	0	3	1.2587381695731568	1	216
7802465	Nymphaea marliacea	Plantae	Magnoliopsida	0	3	0	3	0	3	1.2512686288019328	6	220
3067119	Euphorbia maculata	Plantae	Magnoliopsida	0	3	0	3	0	3	1.2485071509207475	6	220
1718308	Acheta domesticus	Animalia	Insecta	0	3	0	3	0	3	1.223165562209464	1	216
3098912	Cosmos bipinnatus	Plantae	Magnoliopsida	0	3	0	3	0	3	1.217445747693256	6	220
9326020	Gallus gallus	Animalia	Aves	0	3	0	3	0	3	1.2160079926997187	1	212
2888439	Papaver somniferum	Plantae	Magnoliopsida	0	3	0	3	0	3	1.2031875868223	6	220
3033865	Mahonia aquifolium	Plantae	Magnoliopsida	0	3	0	3	0	3	1.1737084263073037	6	220
9398259	Sporobolus anglicus	Plantae	Liliopsida	0	3	0	3	0	3	1.1697485277297985	6	196
4532122	Cydalima perspectalis	Animalia	Insecta	0	3	0	3	0	3	1.154690036932354	1	216
8485639	Ensis leei	Animalia	Bivalvia	0	3	0	3	0	3	1.1494680125036254	1	137
8200663	Cymbalaria muralis	Plantae	Magnoliopsida	0	3	0	3	0	3	1.126120662756361	6	220
3054368	Juglans regia	Plantae	Magnoliopsida	0	3	0	3	0	3	1.0971213218515856	6	220
4201607	Phedimus spurius	Plantae	Magnoliopsida	0	3	0	3	0	3	1.0935971439509804	6	220
3147168	Erigeron karvinskianus	Plantae	Magnoliopsida	0	3	0	3	0	3	1.08585437222926	6	220
2876607	Alnus cordata	Plantae	Magnoliopsida	0	3	0	3	0	3	1.069072401172215	6	220
5365705	Potentilla intermedia	Plantae	Magnoliopsida	0	3	0	3	0	3	1.0490944977852954	6	220
3039194	Parthenocissus quinquefolia	Plantae	Magnoliopsida	0	3	0	3	0	3	1.0433822913073898	6	220
7820753	Magallana gigas	Animalia	Bivalvia	0	3	0	3	0	3	1.0348738191199003	1	137
5285565	Pinus pinaster	Plantae	Pinopsida	0	3	0	3	0	3	1.0085050451815172	6	194
3189837	Acer saccharinum	Plantae	Magnoliopsida	0	1	0	3	0	3	1.0077259888343733	6	220
3026294	Cotoneaster bullatus	Plantae	Magnoliopsida	0	1	0	1	0	1	0.9754091146910279	6	220
2685796	Pseudotsuga menziesii	Plantae	Pinopsida	0	1	0	1	0	1	0.9323492928670682	6	194
5284884	Picea abies	Plantae	Pinopsida	0	1	0	1	0	1	0.9278641598400378	6	194
3026162	Cotoneaster franchetii	Plantae	Magnoliopsida	0	1	0	1	0	1	0.9187771356396448	6	220
2041682	Graphocephala fennahi	Animalia	Insecta	0	1	0	1	0	1	0.8888953791328817	1	216
2686212	Larix decidua	Plantae	Pinopsida	0	1	0	1	0	1	0.8872714078910883	6	194
2498155	Mareca americana	Animalia	Aves	0	1	0	1	0	1	0.8599413006659506	1	212
4314683	Chelicorophium curvispinum	Animalia	Malacostraca	0	1	0	1	0	1	0.027457400363260238	1	229
2205951	Proasellus coxalis	Animalia	Malacostraca	0	1	0	1	0	1	5.3481057457616496e-5	1	229
1003567	Pectinatella magnifica	Animalia	Phylactolaemata	0	0	1	1	1	1		1	139
1031394	Ectopsocus petersi	Animalia	Insecta	0	0	1	1	1	1		1	216
1031737	Psyllipsocus ramburii	Animalia	Insecta	0	0	1	1	1	1		1	216
1652212	Aedes japonicus	Animalia	Insecta	0	0	1	1	1	1		1	216
1714140	Oedaleus decorus	Animalia	Insecta	0	0	1	1	1	1		1	216
2010226	Sthenarus rotermundi	Animalia	Insecta	0	0	1	1	1	1		1	216
2020779	Buchananiella continua	Animalia	Insecta	0	0	1	1	1	1		1	216
2047706	Stragania apicalis	Animalia	Insecta	0	0	1	1	1	1		1	216
2049512	Daktulosphaira vitifoliae	Animalia	Insecta	0	0	1	1	1	1		1	216
2080592	Icerya purchasi	Animalia	Insecta	0	0	1	1	1	1		1	216
2426640	Pelophylax bedriagae	Animalia	Amphibia	0	0	1	1	1	1		1	131
2437397	Callosciurus prevostii	Animalia	Mammalia	0	0	1	1	1	1		1	359
2443079	Graptemys ouachitensis	Animalia	Testudines	0	0	1	1	1	1		1	11418114
2455615	Pantherophis guttatus	Animalia	Squamata	0	0	1	1	1	1		1	11592253
2479498	Polytelis anthopeplus	Animalia	Aves	0	0	1	1	1	1		1	212
2479544	Agapornis fischeri	Animalia	Aves	0	0	1	1	1	1		1	212
2480181	Psittacus erithacus	Animalia	Aves	0	0	1	1	1	1		1	212
2489010	Acridotheres cristatellus	Animalia	Aves	0	0	1	1	1	1		1	212
2489089	Lamprotornis splendidus	Animalia	Aves	0	0	1	1	1	1		1	212
2495688	Streptopelia roseogrisea	Animalia	Aves	0	0	1	1	1	1		1	212
2498411	Amazonetta brasiliensis	Animalia	Aves	0	0	1	1	1	1		1	212
2702820	Echinochloa oryzoides	Plantae	Liliopsida	0	0	1	1	1	1		6	196
2703041	Arundo donax	Plantae	Liliopsida	0	0	1	1	1	1		6	196
2703459	Oryza sativa	Plantae	Liliopsida	0	0	1	1	1	1		6	196
2765942	Pontederia crassipes	Plantae	Liliopsida	0	0	1	1	1	1		6	196
2856204	Allium siculum	Plantae	Liliopsida	0	0	1	1	1	1		6	196
2857679	Allium macleanii	Plantae	Liliopsida	0	0	1	1	1	1		6	196
2878826	Quercus pyrenaica	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
2890651	Geranium psilostemon	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
2927363	Pycnanthemum verticillatum	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3000679	Chaenomeles speciosa	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3064495	Euphorbia heterophylla	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3085389	Sagina japonica	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3104150	Tripleurospermum decipiens	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3188896	Oenothera villosa	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3189835	Acer macrophyllum	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3664287	Oenothera casimiri	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
4048240	Elaeagnus submacrophylla	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
4123394	Festuca guestfalica hirtula	Plantae	Liliopsida	0	0	1	1	1	1		6	196
4486297	Arocatus longiceps	Animalia	Insecta	0	0	1	1	1	1		1	216
4486365	Nysius huttoni	Animalia	Insecta	0	0	1	1	1	1		1	216
4486382	Orsillus depressus	Animalia	Insecta	0	0	1	1	1	1		1	216
4496973	Andricus gemmeus	Animalia	Insecta	0	0	1	1	1	1		1	216
4497180	Andricus aries	Animalia	Insecta	0	0	1	1	1	1		1	216
5104748	Cameraria gaultheriella	Animalia	Insecta	0	0	1	1	1	1		1	216
5178052	Caprella equilibra	Animalia	Malacostraca	0	0	1	1	1	1		1	229
5229411	Anastomus lamelligerus	Animalia	Aves	0	0	1	1	1	1		1	212
5231398	Leiothrix lutea	Animalia	Aves	0	0	1	1	1	1		1	212
5296432	Sisyrinchium striatum	Plantae	Liliopsida	0	0	1	1	1	1		6	196
5372559	Salix exigua	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
5372827	Salix irrorata	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
5389058	Solidago altissima	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
5395559	Ligularia przewalskii	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
5676646	Digitaria aequiglumis	Plantae	Liliopsida	0	0	1	1	1	1		6	196
5729018	Donax serra	Animalia	Bivalvia	0	0	1	1	1	1		1	137
6427785	Oenothera tetragona	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
7322292	Oenothera cambrica	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
7358677	Populus nigra italica	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
9040863	Neslia paniculata	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
9462721	Spatula versicolor versicolor	Animalia	Aves	0	0	1	1	1	1		1	212
9673106	Eriocapitella hybrida	Plantae	Magnoliopsida	0	0	1	1	1	1		6	220
3022203	Prunus fruticans	Plantae	Magnoliopsida	0	0	1	0	1	0	0.7494496335483977	6	220
4497124	Andricus quercuscalicis	Animalia	Insecta	0	0	1	0	1	0	0.18470215216423977	1	216
2879098	Quercus ilex	Plantae	Magnoliopsida	0	0	0	0	2	2	0.7948094549678557	6	220
1830284	Argyresthia thuiella	Animalia	Insecta	0	0	0	0	1	1		1	216
2092040	Pulvinaria regalis	Animalia	Insecta	0	0	0	0	1	1		1	216
2431781	Salamandra atra	Animalia	Amphibia	0	0	0	0	1	1		1	131
2445034	Tarentola mauritanica	Animalia	Squamata	0	0	0	0	1	1		1	11592253
2465380	Python regius	Animalia	Squamata	0	0	0	0	1	1		1	11592253
2480668	Geranoaetus melanoleucus	Animalia	Aves	0	0	0	0	1	1		1	212
2489005	Acridotheres tristis	Animalia	Aves	0	0	0	0	1	1		1	212
2498313	Nettapus auritus	Animalia	Aves	0	0	0	0	1	1		1	212
2537743	Lentinula edodes	Fungi	Agaricomycetes	0	0	0	0	1	1		5	186
2705622	Paspalum distichum	Plantae	Liliopsida	0	0	0	0	1	1		6	196
3023671	Prunus domestica syriaca	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
3084842	Carpobrotus edulis	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
3188829	Oenothera elata	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
3188859	Oenothera speciosa	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
3663772	Oenothera moravica	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
3768287	Acer cissifolium	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
4102909	Lomelosia stellata	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
4133390	Lolium boucheanum	Plantae	Liliopsida	0	0	0	0	1	1		6	196
4293134	Neoclytus acuminatus	Animalia	Insecta	0	0	0	0	1	1		1	216
5224503	Lampropeltis triangulum	Animalia	Squamata	0	0	0	0	1	1		1	11592253
5229156	Pelecanus conspicillatus	Animalia	Aves	0	0	0	0	1	1		1	212
5395475	Ligularia dentata	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
5406735	Sida rhombifolia	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
5609719	Scutellaria columnae	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
8021567	Hypericum olympicum	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
8045533	Potentilla supina costata	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
8302634	Oenothera suaveolens	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
8766638	Hypsopygia nostralis	Animalia	Insecta	0	0	0	0	1	1		1	216
12187916	Tarenaya houtteana	Plantae	Magnoliopsida	0	0	0	0	1	1		6	220
3190653	Ailanthus altissima	Plantae	Magnoliopsida	0	0	0	0	0	0	0.9731343310617295	6	220
5284809	Pinus nigra	Plantae	Pinopsida	0	0	0	0	0	0	0.954115184384389	6	194
2775619	Yucca gloriosa	Plantae	Liliopsida	0	0	0	0	0	0	0.9270841495790751	6	196
8183217	Salix gmelinii	Plantae	Magnoliopsida	0	0	0	0	0	0	0.9130275954879912	6	220
3981543	Berberis julianae	Plantae	Magnoliopsida	0	0	0	0	0	0	0.8964029993113524	6	220
5285637	Pinus sylvestris	Plantae	Pinopsida	0	0	0	0	0	0	0.892697344693726	6	194
3003244	Rosa multiflora Thunb.	Plantae	Magnoliopsida	0	0	0	0	0	0	0.8895828310639692	6	220
