scientificName,n_prot_areas,mean_coverage,taxonKey,speciesKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Pterocarya fraxinifolia (Poir.) Spach,2,,8288647,8288647,Plantae,Tracheophyta,Fagales,Magnoliopsida,Pterocarya,Juglandaceae,Pterocarya fraxinifolia,SPECIES,8288647: Pterocarya fraxinifolia (Poir.) Spach
Pulmonaria officinalis L.,2,,5341204,5341204,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Pulmonaria,Boraginaceae,Pulmonaria officinalis,SPECIES,5341204: Pulmonaria officinalis L. | 7383061: Pulmonaria officinalis subsp. officinalis
"Rangia cuneata (G.B.Sowerby I, 1832)",2,,5188971,5188971,Animalia,Mollusca,Venerida,Bivalvia,Rangia,Mactridae,Rangia cuneata,SPECIES,"5188971: Rangia cuneata (G.B.Sowerby I, 1832)"
Raphanus sativus L.,2,,7678610,7678610,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Raphanus,Brassicaceae,Raphanus sativus,SPECIES,3040973: Raphanus sativus var. niger (Mill.) J.Kern. | 4928064: Raphanus sativus var. oleiformis Pers. | 7225597: Raphanus sativus var. sativus | 7678610: Raphanus sativus L.
"Rattus rattus (Linnaeus, 1758)",2,,2439270,2439270,Animalia,Chordata,Rodentia,Mammalia,Rattus,Muridae,Rattus rattus,SPECIES,"2439270: Rattus rattus (Linnaeus, 1758) | 8944078: Rattus rattus rattus | 11838456: Rattus rattus alexandrinus"
Reynoutria ×bohemica Chrtek & Chrtková,2,,4038485,4038485,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Reynoutria,Polygonaceae,Reynoutria bohemica,SPECIES,4038485: Reynoutria ×bohemica Chrtek & Chrtková | 5652296: Fallopia ×bohemica (Chrtek & Chrtková) J.P.Bailey
"Rhagoletis completa Cresson, 1929",2,,1622658,1622658,Animalia,Arthropoda,Diptera,Insecta,Rhagoletis,Tephritidae,Rhagoletis completa,SPECIES,"1622658: Rhagoletis completa Cresson, 1929"
"Rhithropanopeus harrisii (Gould, 1841)",2,,2227663,2227663,Animalia,Arthropoda,Decapoda,Malacostraca,Rhithropanopeus,Panopeidae,Rhithropanopeus harrisii,SPECIES,"2227663: Rhithropanopeus harrisii (Gould, 1841)"
Rhododendron luteum Sweet,2,,7135755,7135755,Plantae,Tracheophyta,Ericales,Magnoliopsida,Rhododendron,Ericaceae,Rhododendron luteum,SPECIES,7135755: Rhododendron luteum Sweet
"Rhyzobius forestieri (Mulsant, 1853)",2,,4990176,4990176,Animalia,Arthropoda,Coleoptera,Insecta,Rhyzobius,Coccinellidae,Rhyzobius forestieri,SPECIES,"4990176: Rhyzobius forestieri (Mulsant, 1853)"
Ribes sanguineum Pursh,2,,2986130,2986130,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Ribes,Grossulariaceae,Ribes sanguineum,SPECIES,2986130: Ribes sanguineum Pursh
Rubus armeniacus Focke,2,,2996525,2996525,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rubus,Rosaceae,Rubus armeniacus,SPECIES,2996525: Rubus armeniacus Focke
Rubus laciniatus Willd.,2,,2992543,2992543,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rubus,Rosaceae,Rubus laciniatus,SPECIES,2992543: Rubus laciniatus Willd.
"Ruditapes philippinarum (A.Adams & Reeve, 1850)",2,,4372686,4372686,Animalia,Mollusca,Venerida,Bivalvia,Ruditapes,Veneridae,Ruditapes philippinarum,SPECIES,"4372686: Ruditapes philippinarum (A.Adams & Reeve, 1850)"
Salix gmelinii Pall.,2,,8183217,8183217,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Salix,Salicaceae,Salix gmelinii,SPECIES,5583837: Salix ×dasyclados Wimm. | 8183217: Salix gmelinii Pall.
"Scutigera coleoptrata Linnaeus, 1758",2,,5179027,5179027,Animalia,Arthropoda,Scutigeromorpha,Chilopoda,Scutigera,Scutigeridae,Scutigera coleoptrata,SPECIES,"5179027: Scutigera coleoptrata Linnaeus, 1758"
Sedum hispanicum L.,2,,5361982,5361982,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Sedum,Crassulaceae,Sedum hispanicum,SPECIES,5361982: Sedum hispanicum L.
"Serinus canaria (Linnaeus, 1758)",2,,2494303,2494303,Animalia,Chordata,Passeriformes,Aves,Serinus,Fringillidae,Serinus canaria,SPECIES,"2494303: Serinus canaria (Linnaeus, 1758) | 11221569: Serinus canaria domestica"
Setaria faberi R.A.W.Herrm.,2,,5289666,5289666,Plantae,Tracheophyta,Poales,Liliopsida,Setaria,Poaceae,Setaria faberi,SPECIES,5289666: Setaria faberi R.A.W.Herrm.
Setaria verticillata var. verticillata,2,,7226776,5289686,Plantae,Tracheophyta,Poales,Liliopsida,Setaria,Poaceae,Setaria verticillata,VARIETY,7226776: Setaria verticillata var. verticillata
Silene uniflora Roth,2,,8406661,8406661,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Silene,Caryophyllaceae,Silene uniflora,SPECIES,5587281: Silene vulgaris subsp. maritima (With.) Á.Löve & D.Löve | 8406661: Silene uniflora Roth
Sisymbrium altissimum L.,2,,3046736,3046736,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sisymbrium,Brassicaceae,Sisymbrium altissimum,SPECIES,3046736: Sisymbrium altissimum L.
Smyrnium olusatrum L.,2,,3034782,3034782,Plantae,Tracheophyta,Apiales,Magnoliopsida,Smyrnium,Apiaceae,Smyrnium olusatrum,SPECIES,3034782: Smyrnium olusatrum L.
Smyrnium perfoliatum L.,2,,6027089,6027089,Plantae,Tracheophyta,Apiales,Magnoliopsida,Smyrnium,Apiaceae,Smyrnium perfoliatum,SPECIES,6027089: Smyrnium perfoliatum L.
Solanum sarrachoides Sendtn.,2,,2930805,2930805,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum sarrachoides,SPECIES,2930805: Solanum sarrachoides Sendtn.
Solanum triflorum Nutt.,2,,2931237,2931237,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum triflorum,SPECIES,2931237: Solanum triflorum Nutt. | 2931238: Solanum triflorum var. ponticum (Prodan) Borza | 9288303: Solanum triflorum var. triflorum
Sorghum halepense (L.) Pers.,2,,2705185,2705185,Plantae,Tracheophyta,Poales,Liliopsida,Sorghum,Poaceae,Sorghum halepense,SPECIES,2705185: Sorghum halepense (L.) Pers.
"Spatula cyanoptera (Vieillot, 1816)",2,,9345027,9345027,Animalia,Chordata,Anseriformes,Aves,Spatula,Anatidae,Spatula cyanoptera,SPECIES,"2498139: Anas cyanoptera Vieillot, 1816 | 9345027: Spatula cyanoptera (Vieillot, 1816)"
Stachys byzantina K.Koch,2,,2927230,2927230,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys byzantina,SPECIES,2927230: Stachys byzantina K.Koch
"Steatoda nobilis (Thorell, 1875)",2,,2157203,2157203,Animalia,Arthropoda,Araneae,Arachnida,Steatoda,Theridiidae,Steatoda nobilis,SPECIES,"2157203: Steatoda nobilis (Thorell, 1875)"
"Taeniopygia guttata (Vieillot, 1817)",2,,2493633,2493633,Animalia,Chordata,Passeriformes,Aves,Taeniopygia,Estrildidae,Taeniopygia guttata,SPECIES,"2493633: Taeniopygia guttata (Vieillot, 1817)"
"Tamias sibiricus (Laxmann, 1769)",2,,2437450,2437450,Animalia,Chordata,Rodentia,Mammalia,Tamias,Sciuridae,Tamias sibiricus,SPECIES,"2437450: Tamias sibiricus (Laxmann, 1769) | 10602587: Eutamias sibiricus (Laxmann, 1769)"
Telekia speciosa (Schreb.) Baumg.,2,,5389173,5389173,Plantae,Tracheophyta,Asterales,Magnoliopsida,Telekia,Asteraceae,Telekia speciosa,SPECIES,5389173: Telekia speciosa (Schreb.) Baumg.
Tellima grandiflora (Pursh) Douglas ex Lindl.,2,,3032698,3032698,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Tellima,Saxifragaceae,Tellima grandiflora,SPECIES,3032698: Tellima grandiflora (Pursh) Douglas ex Lindl.
"Theristicus melanopis (Gmelin, 1789)",2,,2480786,2480786,Animalia,Chordata,Pelecaniformes,Aves,Theristicus,Threskiornithidae,Theristicus melanopis,SPECIES,"2480786: Theristicus melanopis (Gmelin, 1789)"
"Threskiornis aethiopicus (Latham, 1790)",2,,2480764,2480764,Animalia,Chordata,Pelecaniformes,Aves,Threskiornis,Threskiornithidae,Threskiornis aethiopicus,SPECIES,"2480764: Threskiornis aethiopicus (Latham, 1790)"
"Trachemys scripta elegans (Wied, 1838)",2,,6157026,2443002,Animalia,Chordata,,Testudines,Trachemys,Emydidae,Trachemys scripta,SUBSPECIES,"6157026: Trachemys scripta elegans (Wied, 1838)"
Trachemys scripta scripta,2,,7062200,2443002,Animalia,Chordata,,Testudines,Trachemys,Emydidae,Trachemys scripta,SUBSPECIES,7062200: Trachemys scripta scripta
Tragopogon dubius Scop.,2,,6443709,6443709,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tragopogon,Asteraceae,Tragopogon dubius,SPECIES,5693314: Tragopogon dubius subsp. major (Jacq.) Vollm. | 6443709: Tragopogon dubius Scop.
Tragopogon porrifolius L.,2,,5386938,5386938,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tragopogon,Asteraceae,Tragopogon porrifolius,SPECIES,5386938: Tragopogon porrifolius L.
Trifolium hybridum subsp. hybridum,2,,7224427,6109535,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium hybridum,SUBSPECIES,7224427: Trifolium hybridum subsp. hybridum | 7111306: Trifolium hybridum var. hybridum
Tulipa sylvestris L.,2,,5299536,5299536,Plantae,Tracheophyta,Liliales,Liliopsida,Tulipa,Liliaceae,Tulipa sylvestris,SPECIES,5299536: Tulipa sylvestris L.
Vaccinium corymbosum L.,2,,2882849,2882849,Plantae,Tracheophyta,Ericales,Magnoliopsida,Vaccinium,Ericaceae,Vaccinium corymbosum,SPECIES,2882849: Vaccinium corymbosum L.
Verbascum phlomoides L.,2,,3171948,3171948,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Verbascum,Scrophulariaceae,Verbascum phlomoides,SPECIES,3171948: Verbascum phlomoides L.
Verbascum virgatum Stokes,2,,3171954,3171954,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Verbascum,Scrophulariaceae,Verbascum virgatum,SPECIES,3171954: Verbascum virgatum Stokes
Veronica peregrina L.,2,,3172104,3172104,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Veronica,Plantaginaceae,Veronica peregrina,SPECIES,3172104: Veronica peregrina L.
Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.,2,,2888625,2888625,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Viburnum,Viburnaceae,Viburnum rhytidophyllum,SPECIES,2888625: Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.
Xanthium orientale L.,2,,3089146,3089146,Plantae,Tracheophyta,Asterales,Magnoliopsida,Xanthium,Asteraceae,Xanthium orientale,SPECIES,3089146: Xanthium orientale L. | 6063723: Xanthium saccharatum Wallr. | 6077752: Xanthium albinum subsp. riparium (Celak.) Widder & Wagenitz | 7716948: Xanthium albinum (Widder) H.Scholz & Sukopp
Yucca flaccida Haw.,2,,2775530,2775530,Plantae,Tracheophyta,Asparagales,Liliopsida,Yucca,Asparagaceae,Yucca flaccida,SPECIES,2775530: Yucca flaccida Haw.
Zea mays L.,2,,5290052,5290052,Plantae,Tracheophyta,Poales,Liliopsida,Zea,Poaceae,Zea mays,SPECIES,5290052: Zea mays L.
Zelkova serrata (Thunb.) Makino,2,,2984532,2984532,Plantae,Tracheophyta,Rosales,Magnoliopsida,Zelkova,Ulmaceae,Zelkova serrata,SPECIES,2984532: Zelkova serrata (Thunb.) Makino
Abies alba Mill.,1,,2685484,2685484,Plantae,Tracheophyta,Pinales,Pinopsida,Abies,Pinaceae,Abies alba,SPECIES,2685484: Abies alba Mill.
Abies nordmanniana (Steven) Spach,1,,2685552,2685552,Plantae,Tracheophyta,Pinales,Pinopsida,Abies,Pinaceae,Abies nordmanniana,SPECIES,2685552: Abies nordmanniana (Steven) Spach | 2685553: Abies nordmanniana subsp. equi-trojani (Asch. & Sint. ex Boiss.) Coode & Cullen
Abutilon theophrasti Medik.,1,,3152614,3152614,Plantae,Tracheophyta,Malvales,Magnoliopsida,Abutilon,Malvaceae,Abutilon theophrasti,SPECIES,3152614: Abutilon theophrasti Medik.
Acer macrophyllum Pursh,1,,3189835,3189835,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer macrophyllum,SPECIES,3189835: Acer macrophyllum Pursh | 11505592: SH1272230.09FU
Acer rubrum L.,1,,3189883,3189883,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer rubrum,SPECIES,3189883: Acer rubrum L.
Acer saccharinum L.,1,,3189837,3189837,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer saccharinum,SPECIES,3189837: Acer saccharinum L.
Acer tataricum L.,1,,3189843,3189843,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer tataricum,SPECIES,3189843: Acer tataricum L. | 3189845: Acer ginnala Maxim. | 4925890: Acer tataricum subsp. ginnala (Maxim.) Wesm. | 7262910: Acer tataricum subsp. tataricum
Acer tataricum subsp. ginnala (Maxim.) Wesm.,1,,4925890,3189843,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer tataricum,SUBSPECIES,4925890: Acer tataricum subsp. ginnala (Maxim.) Wesm. | 3189845: Acer ginnala Maxim.
"Aedes japonicus (Theobald, 1901)",1,,1652212,1652212,Animalia,Arthropoda,Diptera,Insecta,Aedes,Culicidae,Aedes japonicus,SPECIES,"1652212: Aedes japonicus (Theobald, 1901) | 4519733: Ochlerotatus japonicus (Theobald, 1901) | 7346173: Aedes japonicus japonicus | 10094233: BOLD:AAC5210"
"Aedes koreicus (Edwards, 1917)",1,,1652150,1652150,Animalia,Arthropoda,Diptera,Insecta,Aedes,Culicidae,Aedes koreicus,SPECIES,"1652150: Aedes koreicus (Edwards, 1917) | 10007333: BOLD:ACB6413"
Ageratum houstonianum Mill.,1,,5401760,5401760,Plantae,Tracheophyta,Asterales,Magnoliopsida,Ageratum,Asteraceae,Ageratum houstonianum,SPECIES,5401760: Ageratum houstonianum Mill.
"Alectoris rufa (Linnaeus, 1758)",1,,2474051,2474051,Animalia,Chordata,Galliformes,Aves,Alectoris,Phasianidae,Alectoris rufa,SPECIES,"2474051: Alectoris rufa (Linnaeus, 1758) | 7191077: Alectoris rufa rufa"
Allium ampeloprasum L.,1,,2856037,2856037,Plantae,Tracheophyta,Asparagales,Liliopsida,Allium,Amaryllidaceae,Allium ampeloprasum,SPECIES,2856037: Allium ampeloprasum L. | 7668251: Allium porrum L.
Allium schoenoprasum L.,1,,2855860,2855860,Plantae,Tracheophyta,Asparagales,Liliopsida,Allium,Amaryllidaceae,Allium schoenoprasum,SPECIES,2855860: Allium schoenoprasum L.
Allium scorodoprasum L.,1,,9177060,9177060,Plantae,Tracheophyta,Asparagales,Liliopsida,Allium,Amaryllidaceae,Allium scorodoprasum,SPECIES,9177060: Allium scorodoprasum L.
Alnus cordata (Loisel.) Duby,1,,2876607,2876607,Plantae,Tracheophyta,Fagales,Magnoliopsida,Alnus,Betulaceae,Alnus cordata,SPECIES,2876607: Alnus cordata (Loisel.) Duby
Alnus ×pubescens Tausch,1,,2876571,2876571,Plantae,Tracheophyta,Fagales,Magnoliopsida,Alnus,Betulaceae,Alnus pubescens,SPECIES,2876571: Alnus ×pubescens Tausch
Alyssum montanum L.,1,,3044912,3044912,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Alyssum,Brassicaceae,Alyssum montanum,SPECIES,3044912: Alyssum montanum L.
Amaranthus caudatus L.,1,,6109611,6109611,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus caudatus,SPECIES,6109611: Amaranthus caudatus L.
Amaranthus hybridus L.,1,,5384364,5384364,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus hybridus,SPECIES,5384364: Amaranthus hybridus L. | 7323184: Amaranthus hybridus var. hybridus | 7323185: Amaranthus hybridus subsp. hybridus
Amaranthus powellii S.Watson,1,,5384359,5384359,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus powellii,SPECIES,5384359: Amaranthus powellii S.Watson | 5547860: Amaranthus hybridus var. pseudoretroflexus (Thell.) Carretero
Ammobium alatum R.Br.,1,,3133446,3133446,Plantae,Tracheophyta,Asterales,Magnoliopsida,Ammobium,Asteraceae,Ammobium alatum,SPECIES,3133446: Ammobium alatum R.Br.
"Andricus gemmeus (Giraud, 1859)",1,,4496973,4496973,Animalia,Arthropoda,Hymenoptera,Insecta,Andricus,Cynipidae,Andricus gemmeus,SPECIES,"4496973: Andricus gemmeus (Giraud, 1859)"
Anemone blanda Schott & Kotschy,1,,3033242,3033242,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Anemone,Ranunculaceae,Anemone blanda,SPECIES,3033242: Anemone blanda Schott & Kotschy | 3922048: Anemonoides blanda (Schott & Kotschy) Holub
Anethum graveolens L.,1,,3034646,3034646,Plantae,Tracheophyta,Apiales,Magnoliopsida,Anethum,Apiaceae,Anethum graveolens,SPECIES,3034646: Anethum graveolens L.
"Anser canagicus (Sevastianov, 1802)",1,,2498163,2498163,Animalia,Chordata,Anseriformes,Aves,Anser,Anatidae,Anser canagicus,SPECIES,"2498163: Anser canagicus (Sevastianov, 1802)"
"Anser rossii Cassin, 1861",1,,2498161,2498161,Animalia,Chordata,Anseriformes,Aves,Anser,Anatidae,Anser rossii,SPECIES,"2498161: Anser rossii Cassin, 1861"
Anthemis ruthenica M.Bieb.,1,,3102823,3102823,Plantae,Tracheophyta,Asterales,Magnoliopsida,Anthemis,Asteraceae,Anthemis ruthenica,SPECIES,3102823: Anthemis ruthenica M.Bieb.
"Aphelonyx cerricola (Giraud, 1859)",1,,1309635,1309635,Animalia,Arthropoda,Hymenoptera,Insecta,Aphelonyx,Cynipidae,Aphelonyx cerricola,SPECIES,"1309635: Aphelonyx cerricola (Giraud, 1859)"
"Aplidium glabrum (Verrill, 1871)",1,,2330928,2330928,Animalia,Chordata,Aplousobranchia,Ascidiacea,Aplidium,Polyclinidae,Aplidium glabrum,SPECIES,"2330928: Aplidium glabrum (Verrill, 1871)"
"Ara ararauna (Linnaeus, 1758)",1,,5959231,5959231,Animalia,Chordata,Psittaciformes,Aves,Ara,Psittacidae,Ara ararauna,SPECIES,"5959231: Ara ararauna (Linnaeus, 1758)"
Arabidopsis arenosa subsp. arenosa,1,,7068732,3052509,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Arabidopsis,Brassicaceae,Arabidopsis arenosa,SUBSPECIES,7068732: Arabidopsis arenosa subsp. arenosa | 7292249: Cardaminopsis arenosa subsp. arenosa | 7525204: Cardaminopsis arenosa var. peregrina Lawalrée
Aralia elata (Miq.) Seem.,1,,3036892,3036892,Plantae,Tracheophyta,Apiales,Magnoliopsida,Aralia,Araliaceae,Aralia elata,SPECIES,3036892: Aralia elata (Miq.) Seem.
Arenaria montana L.,1,,6363863,6363863,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Arenaria,Caryophyllaceae,Arenaria montana,SPECIES,6363863: Arenaria montana L.
"Arocatus longiceps Stal, 1872",1,,4486297,4486297,Animalia,Arthropoda,Hemiptera,Insecta,Arocatus,Lygaeidae,Arocatus longiceps,SPECIES,"4486297: Arocatus longiceps Stal, 1872"
Aronia ×prunifolia (Marshall) Rehder,1,,5363613,5363613,Plantae,Tracheophyta,Rosales,Magnoliopsida,Aronia,Rosaceae,Aronia prunifolia,SPECIES,5363613: Aronia ×prunifolia (Marshall) Rehder
Artemisia abrotanum L.,1,,8042568,8042568,Plantae,Tracheophyta,Asterales,Magnoliopsida,Artemisia,Asteraceae,Artemisia abrotanum,SPECIES,8042568: Artemisia abrotanum L.
Artemisia princeps Pamp.,1,,3121258,3121258,Plantae,Tracheophyta,Asterales,Magnoliopsida,Artemisia,Asteraceae,Artemisia princeps,SPECIES,3121258: Artemisia princeps Pamp.
Aruncus dioicus (Walter) Fernald,1,,5362136,5362136,Plantae,Tracheophyta,Rosales,Magnoliopsida,Aruncus,Rosaceae,Aruncus dioicus,SPECIES,5362136: Aruncus dioicus (Walter) Fernald
Asarum europaeum L.,1,,7313595,7313595,Plantae,Tracheophyta,Piperales,Magnoliopsida,Asarum,Aristolochiaceae,Asarum europaeum,SPECIES,7313595: Asarum europaeum L.
Asperugo procumbens L.,1,,2926055,2926055,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Asperugo,Boraginaceae,Asperugo procumbens,SPECIES,2926055: Asperugo procumbens L.
Astrantia major L.,1,,3034915,3034915,Plantae,Tracheophyta,Apiales,Magnoliopsida,Astrantia,Apiaceae,Astrantia major,SPECIES,3034915: Astrantia major L.
Atriplex hortensis L.,1,,3083761,3083761,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Atriplex,Amaranthaceae,Atriplex hortensis,SPECIES,3083761: Atriplex hortensis L. | 4925989: Atriplex hortensis var. rubra L.
"Atyaephyra desmarestii (Millet, 1831)",1,,4309705,4309705,Animalia,Arthropoda,Decapoda,Malacostraca,Atyaephyra,Atyidae,Atyaephyra desmarestii,SPECIES,"4309705: Atyaephyra desmarestii (Millet, 1831)"
Aurinia saxatilis (L.) Desv.,1,,5377778,5377778,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Aurinia,Brassicaceae,Aurinia saxatilis,SPECIES,3054014: Alyssum saxatile L. | 5377778: Aurinia saxatilis (L.) Desv. | 7225675: Aurinia saxatilis subsp. saxatilis
"Austrominius modestus (Darwin, 1854)",1,,2115769,2115769,Animalia,Arthropoda,,,Austrominius,Elminiidae,Austrominius modestus,SPECIES,"2115741: Elminius modestus Darwin, 1854 | 2115769: Austrominius modestus (Darwin, 1854)"
Avena sativa L.,1,,2705290,2705290,Plantae,Tracheophyta,Poales,Liliopsida,Avena,Poaceae,Avena sativa,SPECIES,2705290: Avena sativa L. | 6084789: Avena sativa subsp. sativa | 7432992: Avena sativa var. sativa
Baccharis halimifolia L.,1,,3129663,3129663,Plantae,Tracheophyta,Asterales,Magnoliopsida,Baccharis,Asteraceae,Baccharis halimifolia,SPECIES,3129663: Baccharis halimifolia L.
"Balearica regulorum (E.T.Bennett, 1834)",1,,5228229,5228229,Animalia,Chordata,Gruiformes,Aves,Balearica,Gruidae,Balearica regulorum,SPECIES,"5228229: Balearica regulorum (E.T.Bennett, 1834)"
Ballota nigra subsp. nigra,1,,6409536,2926894,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Ballota,Lamiaceae,Ballota nigra,SUBSPECIES,6409536: Ballota nigra subsp. nigra | 7411167: Ballota nigra subsp. meridionalis (Bég.) Bég.
Barbarea verna (Mill.) Asch.,1,,5374672,5374672,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Barbarea,Brassicaceae,Barbarea verna,SPECIES,5374672: Barbarea verna (Mill.) Asch.
Bassia scoparia (L.) A.J.Scott,1,,5383936,5383936,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Bassia,Amaranthaceae,Bassia scoparia,SPECIES,5383936: Bassia scoparia (L.) A.J.Scott | 7852603: Bassia scoparia (L.) Voss | 8904738: Kochia scoparia (L.) Schrad.
Bellardia viscosa (L.) Fisch. & C.A.Mey.,1,,7733140,7733140,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Bellardia,Orobanchaceae,Bellardia viscosa,SPECIES,3171818: Parentucellia viscosa (L.) Caruel | 7733140: Bellardia viscosa (L.) Fisch. & C.A.Mey.
Bidens connata Muhl. ex Willd.,1,,5392083,5392083,Plantae,Tracheophyta,Asterales,Magnoliopsida,Bidens,Asteraceae,Bidens connata,SPECIES,5392083: Bidens connata Muhl. ex Willd.
Bidens radiata Thuill.,1,,5392145,5392145,Plantae,Tracheophyta,Asterales,Magnoliopsida,Bidens,Asteraceae,Bidens radiata,SPECIES,5392145: Bidens radiata Thuill.
Bifora radians M.Bieb.,1,,5371870,5371870,Plantae,Tracheophyta,Apiales,Magnoliopsida,Bifora,Apiaceae,Bifora radians,SPECIES,5371870: Bifora radians M.Bieb.
Bistorta amplexicaulis (D.Don) Greene,1,,7291264,7291264,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Bistorta,Polygonaceae,Bistorta amplexicaulis,SPECIES,4036951: Persicaria amplexicaulis (D.Don) Ronse Decr. | 7291264: Bistorta amplexicaulis (D.Don) Greene
"Blastobasis adustella Walsingham, 1894",1,,1852831,1852831,Animalia,Arthropoda,Lepidoptera,Insecta,Blastobasis,Blastobasidae,Blastobasis adustella,SPECIES,"1852831: Blastobasis adustella Walsingham, 1894"
"Blastobasis lacticolella Rebel, 1939",1,,1852787,1852787,Animalia,Arthropoda,Lepidoptera,Insecta,Blastobasis,Blastobasidae,Blastobasis lacticolella,SPECIES,"1852787: Blastobasis lacticolella Rebel, 1939"
Bromus carinatus Hook. & Arn.,1,,2703712,2703712,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus carinatus,SPECIES,2703712: Bromus carinatus Hook. & Arn. | 2703715: Ceratochloa carinata (Hook. & Arn.) Tutin | 4925395: Bromus carinatus var. carinatus
Bromus diandrus Roth,1,,2703760,2703760,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus diandrus,SPECIES,2703760: Bromus diandrus Roth | 2703761: Anisantha diandra (Roth) Tutin ex Tzvelev | 8190105: Bromus diandrus subsp. diandrus
Bromus inermis Leyss.,1,,2703670,2703670,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus inermis,SPECIES,2703670: Bromus inermis Leyss. | 4112404: Bromopsis inermis (Leyss.) Holub
Bromus japonicus subsp. japonicus,1,,7226794,8113508,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus japonicus,SUBSPECIES,2703735: Bromus japonicus Thunb. | 5943991: Bromus japonicus subsp. subsquarrosus (Borbás) Pénzes
Bromus sitchensis Trin.,1,,2703698,2703698,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus sitchensis,SPECIES,2703698: Bromus sitchensis Trin.
"Bucculatrix chrysanthemella Rebel, 1896",1,,4535888,4535888,Animalia,Arthropoda,Lepidoptera,Insecta,Bucculatrix,Bucculatricidae,Bucculatrix chrysanthemella,SPECIES,"4535888: Bucculatrix chrysanthemella Rebel, 1896"
"Bugula neritina (Linnaeus, 1758)",1,,4984851,4984851,Animalia,Bryozoa,Cheilostomatida,Gymnolaemata,Bugula,Bugulidae,Bugula neritina,SPECIES,"4984851: Bugula neritina (Linnaeus, 1758)"
Cabomba caroliniana A.Gray,1,,2882443,2882443,Plantae,Tracheophyta,Nymphaeales,Magnoliopsida,Cabomba,Cabombaceae,Cabomba caroliniana,SPECIES,2882443: Cabomba caroliniana A.Gray
"Cacopsylla fulguralis (Kuwayama, 1908)",1,,4484176,4484176,Animalia,Arthropoda,Hemiptera,Insecta,Cacopsylla,Psyllidae,Cacopsylla fulguralis,SPECIES,"4484176: Cacopsylla fulguralis (Kuwayama, 1908)"
"Cacyreus marshalli Butler, 1897",1,,1932752,1932752,Animalia,Arthropoda,Lepidoptera,Insecta,Cacyreus,Lycaenidae,Cacyreus marshalli,SPECIES,"1932752: Cacyreus marshalli Butler, 1897"
